original,translate
There is a sudden blur of movement in the corner of your eye and as you frantically try to get to your feet you slip again,시야 구석에서 무언가 휙 움직이고, 당신이 허둥지둥 일어서려다 다시 미끄러진다.
Standing above you on a large rock is a young woman dressed in Nautical Guild livery,커다란 바위 위에 항해 길드 제복을 입은 젊은 여자가 서서 당신을 내려다보고 있다.
"Wet, auburn hair clings to her face in the cold wind","젖은 적갈색 머리카락이 찬 바람에 날려 얼굴에 달라붙어 있다."
"So I would say, that cave to the west is where we should start looking","그러니까 서쪽 동굴부터 찾아봐야 한다고."
You ready to go?,갈 준비 됐어?
Let's go!,가자!
I prefer to travel alone,난 혼자 다니는 게 좋아.
I have some questions first!,먼저 물어볼 게 있어!
Magi’s balls!,마법사의 불알 같으니!
I was sure I was the only one to make it ashore,살아서 상륙한 건 나뿐인 줄 알았는데.
The woman leaps from the rocks and helps you back on your feet,여자가 바위에서 뛰어내려 당신을 일으켜 세운다.
"Looking you up and down, she fetches a wineskin from her belt and offers it to you","당신을 위아래로 훑어본 그녀는 허리띠에서 가죽 부대를 꺼내 건넨다."
The skin is nearly empty save for a last mouthful of brandy,부대에는 브랜디 한 모금 정도만 남아 있다.
You drink it down greedily and slowly you feel a modicum of warmth creep into your bones,탐욕스럽게 들이켜자 서서히 뼛속으로 온기가 퍼지는 것이 느껴진다.
You recognize the young woman’s face now,이제야 젊은 여자의 얼굴이 기억난다.
She must have served on the Zephyr,제피르 호의 선원이었음이 분명하다.
She has an arrow cocked on a shortbow and as you squint up at her she draws the string back,그녀는 단궁에 화살을 메기고 있고, 당신이 눈을 가늘게 뜨고 올려다보자 시위를 당긴다.
Give me one good reason not to end you right now!,지금 당장 널 끝장내지 말아야 할 이유를 하나만 대봐!
You recognize the young woman’s face,젊은 여자의 얼굴을 알아본다.
Mercy!,살려줘!
It was nothing personal,개인적인 감정은 없었어.
The girl scoffs at you,소녀가 비웃는다.
You’re just like the rest of them,너도 다른 놈들이랑 똑같아.
Step on any neck so long as it gets you a leg up,출세할 수만 있다면 누구든 짓밟고 올라가려 하지.
That it?,그게 다야?
She’s red faced with anger,그녀는 분노로 얼굴이 붉어졌다.
I was when they sold me to the Nautical Guild,그놈들이 날 항해 길드에 팔아넘겼을 때 그랬지.
Did you know I’m listed in their records as an asset?,내가 놈들 장부에 자산으로 등록된 거 알아?
A bleeding commodity to use and trade away as they will!,지들 맘대로 쓰고 팔아치울 수 있는 빌어먹을 상품이라고!
How many nights have I spent dreaming of that bloody ship sinking so I could get away,그 빌어먹을 배가 침몰해서 도망칠 수 있기를 얼마나 많은 밤 동안 꿈꿔왔는지 몰라.
But now that it’s happened,근데 막상 일어나니까...
You were a slave?,노예였어?
Who sold you?,누가 팔았는데?
Shut your bleeding mouth before I put an arrow through your neck!,아가리 닥치지 않으면 목에 화살을 박아주겠어!
She draws the string back even further and for a long moment you think she’s going to let loose,그녀가 시위를 더 팽팽하게 당기자 당신은 그녀가 쏠 것 같다는 생각이 든다.
Instead she sighs deeply and lowers her bow,대신 그녀는 깊은 한숨을 내쉬며 활을 내린다.
"One way or another, you did buy me my freedom and I’d be a cursed woman for putting you down as thanks","어찌 됐든 네가 내 자유를 사준 셈인데, 고맙다고 죽여버리면 저주받겠지."
Even if I’m stuck here on this bloody island for now,비록 지금은 이 빌어먹을 섬에 갇혀 있지만 말이야.
"I’ll tell you what, help me get away from here and I’ll consider us even?","이렇게 하자, 여기서 나가는 걸 도와주면 퉁쳐주지. 어때?"
You can start by telling me your name,이름부터 말해봐.
Katyana’s my name,카타냐라고 해.
The crew calls me Kat,선원들은 날 캣이라고 부르지.
Or rather they did I suppose,아니, 불렀었다고 해야겠지.
She looks up and down the beach with a furrowed brow,그녀는 미간을 찌푸리며 해변을 이리저리 둘러본다.
"Listen, you have to get up","이봐, 일어나야 해."
We need to get off this beach before you freeze,얼어 죽기 전에 이 해변을 벗어나야 한다고.
Or worse,아니면 더 끔찍한 꼴을 당하거나.
Worse?,더 끔찍한 꼴?
Captain’s seal,선장의 인장.
It’s a medallion of sorts that is carried on every guild vessel,모든 길드 배에 싣고 다니는 일종의 메달이야.
It’s not just for show either,그냥 장식용도 아니야.
They say the seals are forged by the Magi and that they have secret powers but I don’t know nothing about that,마법사들이 만든 거라 비밀스러운 힘이 있다는데 난 그런 건 몰라.
All I know is the guild pays well to have one returned if a ship is ever lost,내가 아는 건 배를 잃어버렸을 때 그걸 돌려주면 길드가 보상을 톡톡히 해준다는 거야.
"It's always worn by one of the officers, but I don't think the Captain had it on him when the fight broke out","항상 장교 중 한 명이 차고 다니는데, 싸움이 났을 때 선장이 가지고 있진 않았던 것 같아."
Might have been the First Mate was carrying it and I think he was still alive when the ship sank,일등항해사가 가지고 있었을지도 몰라. 배가 가라앉을 때 그 사람은 살아있었거든.
We need supplies and shelter first,먼저 보급품이랑 피할 곳이 필요해.
There might be salvage to be had among the wreckage on the beach,해변에 널린 잔해들 속에서 쓸만한 걸 건질 수 있을지도 몰라.
I also think I spotted the chimney of a house just north of the cliffs,그리고 절벽 북쪽에서 집 굴뚝 같은 걸 본 것 같아.
A warm fire and some food would go a long way,따뜻한 불이랑 먹을 게 있으면 훨씬 낫겠지.
Kat offers you her hand and drags you to your feet,캣이 손을 내밀어 당신을 일으켜 세운다.
She looks pensively towards the west,그녀는 서쪽을 곰곰이 바라본다.
"Also, as I said there’s a cave west of here","그리고 말했듯이 서쪽에 동굴이 하나 있어."
I think the crabs dragged off most of the corpses there but what if,게들이 시체들을 대부분 거기로 끌고 간 것 같긴 한데, 만약에...
What if they’re not all dead?,다 죽은 게 아니라면?
Might be other survivors like you and me,너나 나 같은 생존자가 더 있을지도 몰라.
"What's more, there's a chance one of the officers was carrying the seal when the boat sank","게다가 배가 가라앉을 때 장교 중 한 명이 인장을 가지고 있었을 수도 있어."
"If we can find it, the Nautical Guild would give anything to have it returned to them","그걸 찾으면 항해 길드는 그걸 되찾기 위해 뭐든 줄 거야."
Seal?,인장?
There’s something wrong about this place,이곳엔 뭔가 잘못된 게 있어.
Can’t you feel it?,안 느껴져?
Like a taste in your mouth,입안에 남는 찝찝한 맛처럼.
And there are beasts,그리고 짐승들도 있어.
Huge sea creatures I ain’t never seen afore,전엔 한 번도 본 적 없는 거대한 바다 생물들 말이야.
I saw them dragging the dead crew-men into a cave west of here,놈들이 죽은 선원들을 서쪽 동굴로 끌고 가는 걸 봤어.
At least I hope they were dead,적어도 죽은 상태였길 바랄 뿐이야.
Kat shudders,캣이 몸서리친다.
What do you suggest?,어떻게 하는 게 좋겠어?
Good,좋아.
I found this bow in a cargo crate,이 활은 화물 상자에서 찾았어.
We best find you a weapon too as soon as possible,너도 빨리 무기를 구하는 게 좋을 거야.
I suspect we’ll need it before long,머지않아 필요하게 될 테니까.
"Together you begin to move, off the beach and towards whatever darkness dwells in the island’s interior","둘은 해변을 벗어나 섬 내륙의 어둠 속으로 발걸음을 옮긴다."
There’ll be plenty more time for that once we get off the beach,해변만 벗어나면 시간은 충분할 거야.
Are you ready?,준비됐어?
You're not coming with me,넌 나랑 같이 안 가.
You’re back?,돌아왔네?
I see the beasts that roam the shoreline didn’t get the better of you!,해안가를 배회하는 짐승들에게 당하지 않았구나!
Let's travel together!,같이 다니자!
I’ll go with you,같이 갈게.
Let’s gather what weapons and equipment we can and make for the inland,무기랑 장비를 챙겨서 내륙으로 가자.
#Chapter1LandingMarita,#Chapter1LandingMarita
"Kneeling in the grass, you notice a satchel lying where Martita was kneeling","풀밭에 무릎을 꿇고 앉아 마르티타가 무릎을 꿇고 있던 자리에 놓인 가방을 발견한다."
You get a feeling it was left there for you,당신을 위해 남겨둔 것 같은 느낌이 든다.
"Slowly, you regain your composure and get to your feet","천천히 마음을 추스르고 일어선다."
"Shambling away from the well, you suddenly stiffen","우물에서 비틀거리며 멀어지다가 갑자기 몸이 굳는다."
Did you just hear something?,방금 무슨 소리 들었나?
A child's voice perhaps?,아이 목소리 같았는데?
Or was just the wind?,아니면 그냥 바람 소리였나?
The woman rocks slowly back and forth as she stares blankly at the well in front of her,여자는 앞의 우물을 멍하니 바라보며 천천히 몸을 앞뒤로 흔든다.
What has happened?,무슨 일이 있었나요?
It took them,그것이 아이들을 데려갔어.
Called out to them,아이들을 불렀지.
I heard it,난 들었어.
Funny thing is,웃긴 건 말이야,
I heard it calling with my voice,내 목소리로 부르는 걸 들었어.
Oleg and Anja live in the well now,올렉이랑 안야는 이제 우물 속에 살아.
They’re calling for me to join them,나보고 같이 살자고 부르고 있어.
Can I help?,제가 도울까요?
It will never stop,절대 멈추지 않을 거야.
It will multiply until it covers all the lands and all the seas,모든 땅과 바다를 덮을 때까지 번식할 거야.
"And when we are all dead and bones, the conqueror mold will dress our corpses in black mourning veils","그리고 우리가 모두 죽어 뼈만 남으면, 정복자 곰팡이가 우리 시체에 검은 상복을 입혀주겠지."
Her voice is flat and monotone and the strange words almost seem to come from somewhere else,그녀의 목소리는 단조롭고 억양도 없어서, 그 기이한 말들이 마치 다른 곳에서 들려오는 듯하다.
She then lets out a deep sigh,그러고는 깊은 한숨을 내쉰다.
"But if I had my children’s bones to bury, it would give me some respite","하지만 내 아이들의 뼈라도 묻어줄 수 있다면, 조금은 편안해질 텐데."
"A moment of silence, then the sickening sound of children’s laughter once again rises from the well","잠시 정적이 흐르고, 다시 한번 우물 속에서 소름 끼치는 아이들의 웃음소리가 들려온다."
"The skeletal figure of Marita sits in front of the well, rocking silently back and forth","마르티타의 앙상한 모습이 우물 앞에 앉아 조용히 몸을 앞뒤로 흔들고 있다."
I have your children's bones,아이들의 뼈를 가져왔어요.
Marita looks up at you and blinks as if waking from a dream,마르티타는 당신을 올려다보며 마치 꿈에서 깬 듯 눈을 깜박인다.
"Without a word, she gingerly takes the small bundle of bones in her arms as if it was a swaddled infant","아무 말 없이 그녀는 작은 뼈꾸러미를 마치 포대기에 싸인 아기처럼 조심스럽게 품에 안는다."
She cradles it for a moment and then looks up at you with grateful eyes,그녀는 잠시 그것을 어루만지더니 감사한 눈빛으로 당신을 올려다본다.
She gently strokes your cheek once and then turns and wanders into the fog,그녀는 당신의 뺨을 한 번 부드럽게 쓰다듬고는 돌아서서 안개 속으로 사라진다.
You’ve set her free,당신은 그녀를 해방시켜 주었다.
"Falling to your knees, you retch violently","무릎을 꿇고 격렬하게 구역질을 한다."
If it is from the conqueror mold or the emotional moment you can’t quite tell,정복자 곰팡이 때문인지 아니면 감정적인 순간 때문인지 알 수가 없다.
#Chapter1LandingTelescope,#Chapter1LandingTelescope
You steel yourself and gaze back into the cosmic aberration,당신은 마음을 다잡고 우주의 기형을 다시 바라본다.
"A moment stretches into hours, days, eons","찰나가 몇 시간, 며칠, 억겁으로 늘어난다."
Stars are birthed and die; collapsing in on themselves in cataclysms that shake the very foundations of creation,별들이 태어나고 죽는다. 창조의 기반을 뒤흔드는 대격변 속에서 스스로 붕괴한다.
Open your mind,마음을 열어라
"As you come to, you are sitting befuddled in the grass near the telescope","정신을 차려보니 망원경 근처 풀밭에 멍하니 앉아 있다."
You have no idea of how much time has passed but you feel like you have traveled impossible distances,얼마나 시간이 지났는지 알 수 없지만 불가능한 거리를 여행한 것 같은 기분이다.
"For a fleeting moment, you sense profound realizations as they flee your mind like dreams upon waking","아주 잠시, 깊은 깨달음을 느끼지만 그것들은 잠에서 깰 때 꿈이 달아나듯 마음에서 사라져 버린다."
"With a ringing head and a deep feeling of dread creeping in, you vow never to gaze into that accursed telescope again","머리가 웅웅거리고 깊은 공포가 밀려오자, 당신은 다시는 저주받은 망원경을 들여다보지 않겠다고 맹세한다."
"Dread fills you as you realize that in the far recesses of your mind, thoughts are now lurking that originated elsewhere","마음 깊은 곳에 다른 곳에서 비롯된 생각들이 숨어 있다는 것을 깨닫자 공포가 차오른다."
"Unbidden and utterly alien, their greeting is a droning echo","불쑥 찾아온 지극히 이질적인 그들의 인사는 웅웅거리는 메아리 같다."
The eyes of the Dragon are opening,용의 눈이 떠지고 있다.
You vow to never peer through that accursed telescope again,당신은 다시는 저주받은 망원경을 들여다보지 않겠다고 맹세한다.
A finely wrought telescope used for astronomical observations,천체 관측에 사용되는 정교하게 제작된 망원경이다.
Its lenses are no doubt the product of some of the Empire’s finest Hyalomancers and allows stars to be observed even in full daylight,렌즈는 의심할 여지 없이 제국 최고의 유리술사들이 만든 것으로, 대낮에도 별을 관측할 수 있게 해준다.
Examine the seas,바다를 살펴본다
Examine the sky in general,하늘 전체를 살펴본다
Examine the southeastern quadrant of the sky,하늘의 남동쪽 사분면을 살펴본다
Take telescope,망원경을 챙긴다
You cannot bring yourself to look in that accursed telescope again,다시는 그 저주받은 망원경을 들여다볼 엄두가 나지 않는다.
"You look out upon the churning, gray roil that surrounds the windswept shores of Idra","이드라의 바람 부는 해안을 둘러싼 회색빛 격랑을 바라본다."
"Far out there, among the great waves and beating winds you swear you momentarily see a great glistening shape shifting just beneath the surface","저 멀리 거대한 파도와 휘몰아치는 바람 속에서, 수면 바로 아래 거대하고 반짝이는 형체가 움직이는 것을 본 것만 같다."
Whatever madness has befallen this island you are certainly safer here than on any ship out there,이 섬에 무슨 미친 일이 벌어졌든 저 밖의 배보다는 여기가 확실히 더 안전하다.
Use the telescope further,망원경을 더 사용해 본다
"You point the telescope skywards, and after a few moments of searching, you find a gap where the stormy skies have parted just enough to allow you to examine the stars in their firmament","망원경을 하늘로 향하고 잠시 탐색한 끝에, 폭풍우 치는 하늘이 갈라진 틈을 찾아 별들을 관찰할 수 있게 된다."
Examine it more closely,더 자세히 살펴본다
A moment of confusion washes over you as you find yourself utterly disoriented in a sky you should know as well as the back of your hand,손바닥 보듯 훤히 알아야 할 하늘인데 완전히 방향을 잃은 자신을 발견하고 혼란스러움이 밀려온다.
The poor astronomer was right,그 불쌍한 천문학자의 말이 맞았다.
Somehow the stars you see in the sky are utterly alien to you,어찌 된 일인지 하늘에 보이는 별들이 너무나 낯설다.
The realization leaves you chilled to your bones,그 사실을 깨닫자 뼛속까지 오싹해진다.
Instinctively you look away from the strange stellar vista,본능적으로 낯선 별들의 풍경에서 눈을 돌린다.
Look back at the sky,다시 하늘을 본다
Use the telescope for something else,망원경을 다른 용도로 사용한다
"Though you realize your knowledge of astronomy is quite lacking, you are nonetheless left with a feeling of wrongness that you can’t quite explain","천문학 지식이 꽤 부족하다는 걸 알지만, 설명할 수 없는 위화감은 여전하다."
Training the telescope on the southeastern quadrant of the sky your eyes are immediately drawn to what appears to be something akin to a small reddish cluster of stars,하늘의 남동쪽 사분면에 망원경을 맞추자 붉은 별 무리 같은 것에 즉시 눈길이 간다.
"Though, at first the tiny speck is hardly noticeable, it seems to grow larger as you regard it","처음에는 작은 점이라 거의 눈에 띄지 않지만, 바라볼수록 점점 커지는 것 같다."
"At once you're struck with the terrible realization that as you are watching it, it is gazing back","동시에 당신이 그것을 보고 있는 동안 그것도 당신을 응시하고 있다는 끔찍한 사실을 깨닫는다."
Tear your eyes away,눈을 뗀다
Hold the gaze,계속 응시한다
"As you feel tendrils of something utterly alien grasping at your consciousness, you tear yourself away from the telescope in panic","전혀 이질적인 무언가의 촉수가 의식을 붙잡는 것을 느끼며 공포에 질려 망원경에서 몸을 떼어낸다."
You turn away from the accursed apparatus and decide to never again use it,당신은 저주받은 기계에서 등을 돌리고 다시는 사용하지 않기로 결심한다.
#Chapter1LandingWell,#Chapter1LandingWell
"One by one, you pry loose the bones from the writhing of the ganglion","꿈틀거리는 신경절에서 뼈를 하나씩 떼어낸다."
Its motions become more and more agitated as you work and a wave of relief washes over you as the last piece comes loose,작업을 할수록 움직임이 더욱 격렬해지고, 마지막 조각이 떨어져 나가자 안도감이 밀려온다.
Now you must make your way out of this death-trap,이제 이 죽음의 덫에서 빠져나가야 한다.
Mold,곰팡이
"As you descend deeper into the earthy cave, you realize that the black mold covers most of the walls","흙 동굴 깊숙이 내려가자 검은 곰팡이가 벽 대부분을 덮고 있는 것을 깨닫는다."
Even the air is thick with floating black specks,공기 중에도 검은 입자들이 둥둥 떠다닌다.
"Here and there, the mold seems to form nodules","여기저기 곰팡이가 결절을 이루고 있는 것 같다."
"Your mind fills with images of the nodules bursting open in an obscene mockery of birth and black, worm-like tendrils of mold spilling forth into the world","결절이 터지면서 생명을 흉내 낸 역겨운 탄생과 함께 검은 벌레 같은 곰팡이 촉수가 세상으로 쏟아져 나오는 이미지가 머릿속을 채운다."
An irrational urge to touch the nodes begin to grow inside you,결절을 만지고 싶은 비이성적인 충동이 일어난다.
Move on,계속 이동한다
Touch nodes,결절을 만진다
"Perhaps it’s the thickness of the air, or the sickly miasmas that fill this part of the cave, but stars flash before your eyes","탁한 공기 때문인지, 동굴을 채운 역겨운 독기 때문인지 눈앞에 별이 번쩍인다."
Your mind is assaulted with images of alien landscapes,이계의 풍경들이 머릿속을 강타한다.
Cities?,도시?
"No, giant living structures, almost like the coral that the traders from the Sea-Gates sometimes peddle","아니, 거대한 살아있는 구조물이다. 마치 바다 관문의 상인들이 가끔 파는 산호 같다."
But large,하지만 거대하다.
So large it almost touches the sky,너무 거대해서 하늘에 닿을 듯하다.
Then you see it,그러다 보게 된다.
The structures themselves writhe with obscene life,구조물 자체가 음란한 생명력으로 꿈틀거린다.
Innumerable black worm-like tendrils of black mold cover them,수많은 검은 벌레 같은 곰팡이 촉수가 그것들을 뒤덮고 있다.
They beckon you,그것들이 당신을 부른다.
Give in to them,굴복한다.
Let them take hold,붙잡게 내버려 둔다.
In the sky above you something massive shifts,머리 위 하늘에서 거대한 무언가가 움직인다.
Carry on!,계속해!
Give In,굴복해
The Sanctum,성소
You feel as if you’re dragged under and into the crushing blackness to unfathomable depths,알 수 없는 깊이의 짓누르는 어둠 속으로 끌려들어 가는 느낌이다.
Stars flash before your eyes again and you once more see the impossible landscapes,다시 눈앞에 별이 번쩍이고 불가능한 풍경을 다시 보게 된다.
Cyclopean edifices of writhing black shapes,꿈틀거리는 검은 형체들의 거대한 건축물.
An age of worms,벌레들의 시대.
You understand now,이제 알겠다.
This is not some alien dream-scape,이건 이계의 꿈속 풍경이 아니다.
This is Warda,이건 와르다다.
This is home,이건 집이다.
And you?,그리고 당신은?
You are a high-priest!,당신은 대사제다!
The god-regent of a perfect world!,완벽한 세상의 신 섭정이다!
And now it is time!,그리고 이제 때가 되었다!
The sky sunders!,하늘이 갈라진다!
SEVEN EYES SEE!,일곱 개의 눈이 본다!
IT COMES!,그것이 온다!
GIVE YOURSELF TO IT!,자신을 바쳐라!
"Gathering all your willpower, you wrest back control of your faculties and forge ahead","모든 의지력을 모아 정신을 차리고 앞으로 나아간다."
On the wall ahead you spot it,앞쪽 벽에서 그것을 발견한다.
A festering ganglion of black ichor with two small human skulls leering from it,검은 체액으로 곪아 터진 신경절에 작은 인간 해골 두 개가 붙어 쳐다보고 있다.
The Children,아이들
The two diminutive shapes materialize as if from the very walls themselves,두 개의 작은 형체가 벽에서 솟아나듯 나타난다.
"Bodies alive with writhing mold, their blank, idiotic faces stare up at you in a grotesque imitation of life","꿈틀거리는 곰팡이로 뒤덮인 몸, 멍하고 바보 같은 얼굴이 삶을 기괴하게 흉내 내며 당신을 올려다본다."
Your blood runs cold as organs that should never shape human voices spill forth the sound of children laughing,인간의 목소리를 낼 수 없는 기관에서 아이들의 웃음소리가 쏟아져 나오자 등골이 오싹해진다.
"A loud shriek escapes from the horrors and in a maelstrom of writhing blackness, the two pathetic creatures, reshape into lean forms that tower over you","공포스러운 존재들이 큰 비명을 지르고 꿈틀거리는 어둠의 소용돌이 속에서 두 불쌍한 생명체는 당신을 내려다보는 날렵한 형태로 변한다."
They do not intend to let you leave,당신을 보내줄 생각이 없다.
Try to dash past them and escape,뚫고 지나가 도망치려 한다
Abominations!,흉물들!
You attempt to slip past the monstrosities but they have you boxed in,괴물들을 피해 빠져나가려 하지만 놈들이 포위했다.
The only way out is now through them,이제 나갈 길은 놈들을 뚫고 가는 것뿐이다.
Stand your ground,맞서 싸운다
"Feigning left and dashing right, you manage to slip past the mindless creatures and before they manage to regain their bearings, you have clambered up the ropes and escaped the well","왼쪽으로 가는 척하다 오른쪽으로 달려들어 멍청한 생물들을 따돌리고, 놈들이 정신을 차리기 전에 밧줄을 타고 우물을 탈출한다."
"As you flop over the rim of the well and onto the ground, a faint “Mother!",우물 가장자리 너머 땅으로 넘어질 때, 희미하게 ""엄마!"""
escapes from below,소리가 아래에서 들려온다.
The Ganglion,신경절
The mass of glistening mold pulsates with a grotesque peristaltic motion as you approach it,번들거리는 곰팡이 덩어리가 다가가자 기괴한 연동 운동으로 맥동한다.
Embedded in it is a collection of small animal bones,그 안에는 작은 동물 뼈들이 박혀 있다.
"Nonetheless, you have no problems identifying two complete, small human skeletons","하지만 두 개의 완전한 작은 인간 해골을 알아보는 데는 어려움이 없다."
Grab the bones,뼈를 잡는다
Oblivion,망각
"You dig your fingers into the black, substance and breathe deeply in tainted air, welcoming the pulsating presence that surrounds you to invade your flesh","검은 물질에 손가락을 박고 오염된 공기를 깊이 들이마시며, 당신을 감싸는 맥동하는 존재가 육신을 침범하도록 환영한다."
It does not hesitate and the warmness of unity fills your very being as new life beings,그것은 주저하지 않고, 합일의 따스함이 온몸을 채우며 새로운 생명이 시작된다.
Stars align and the Dragon stirs in the void,별들이 정렬하고 용이 공허 속에서 꿈틀거린다.
Haruma,하루마.
HARUMA!,하루마!
Become one,하나가 되라.
A Well,우물
The well seems ordinary enough until you examine it more closely,우물은 자세히 보기 전까진 평범해 보인다.
A thin layer of slimy black mold seems to cling to its walls and a heavy odor of filth rises from its depths,벽에는 끈적한 검은 곰팡이가 얇게 덮여 있고, 깊은 곳에서 심한 오물 냄새가 올라온다.
You could swear you heard something splash around in the shallow waters,얕은 물에서 무언가 첨벙거리는 소리를 들은 것 같다.
A ladder has been placed in the well-shaft and you could easily descend if you wanted to,우물 통로에 사다리가 놓여 있어 원한다면 쉽게 내려갈 수 있다.
Descend,내려간다
A woman sits in the grass ahead of you with the well looming over her,앞쪽 풀밭에 한 여자가 앉아 있고 우물이 그녀 위로 솟아 있다.
"She is emaciated, ragged and covered in grime","그녀는 쇠약하고, 누더기를 걸치고 있으며, 때에 찌들어 있다."
How long has she been sitting here?,여기 얼마나 앉아 있었던 걸까?
Weeks?,몇 주?
She rocks back and forth,그녀는 앞뒤로 몸을 흔든다.
Almost catatonic,거의 긴장증 상태다.
"Then, suddenly you hear it again",그때 갑자기 다시 들린다.
The clear sound of playful children’s laughter rises from the well,장난기 어린 아이들의 맑은 웃음소리가 우물에서 들려온다.
The woman wails,여자가 통곡한다.
#Chapter1LeavingLanding,#Chapter1LeavingLanding
"Emerging from the rocky shores, you survey the dreary interiors of Idra","바위 해변에서 나와 이드라의 황량한 내륙을 둘러본다."
"Rolling hills and moors cover much of the surrounding areas and tall, jagged mountains rise towards the north","구릉과 황무지가 주변 지역 대부분을 덮고 있고 북쪽으로는 높고 험준한 산이 솟아 있다."
"East of you, a lighthouse can be seen; Its faint light flickering against the gloom","동쪽에는 등대가 보인다. 어둠 속에서 희미한 불빛이 깜박인다."
Beyond that lies a bay and from its far shore the wind carries the foul stench of burning corpses,그 너머에는 만이 있고, 먼 해안에서 불타는 시체의 악취가 바람에 실려 온다.
"Something is deeply wrong on this island and though you have survived this far, you are still poorly equipped and alone","이 섬에는 뭔가 심각하게 잘못되었고, 여기까지 살아남았지만 여전히 장비는 부실하고 혼자다."
"Nevertheless, you’re here for a reason and according to lord Cato, Embla’s last known location was the township of Horryn","그럼에도 불구하고 당신은 이유가 있어 여기 왔고, 카토 경에 따르면 엠블라의 마지막 위치는 호린 마을이었다."
"Whilst your road leads to Horryn eventually, you must also explore your surroundings well","결국 호린으로 가야겠지만, 주변을 잘 탐색해야 한다."
You need to re-equip and find allies if you are to survive,살아남으려면 장비를 재정비하고 동료를 찾아야 한다.
"As you set out across the blasted landscape, you have a growing feeling that whatever horrific fate has befallen this region it's somehow inexorably tied to your quest","황폐한 풍경을 가로질러 나아가면서 이 지역에 닥친 끔찍한 운명이 당신의 퀘스트와 뗄 수 없이 연결되어 있다는 느낌이 커진다."
"Something dark and vast is slowly spreading throughout the Outer Isles, tentacles grasping greedily as if searching for something","어둡고 거대한 무언가가 외곽 제도 전체로 서서히 퍼져나가고 있다. 마치 무언가를 찾으려는 듯 촉수를 탐욕스럽게 뻗으면서."
Great adventures may lie ahead but so does great terror,위대한 모험이 기다리고 있겠지만, 큰 공포도 함께할 것이다.
Of that you are absolutely certain,그것만은 확실하다.
There’s something wrong here on this island,이 섬엔 뭔가 잘못됐어.
Something really bad,정말 안 좋은 일이야.
Kat suppresses a shiver,캣이 몸서리치는 것을 참는다.
You came here for a reason right?,이유가 있어서 온 거지?
With mercenaries and all,용병들까지 데리고.
Had to have been something important?,중요한 일이었겠지?
I was hired to find somebody,누굴 찾아달라고 고용됐어.
Kat listens intently as you tell her about your quest to find Embla Berryn,당신이 엠블라 베린을 찾는 퀘스트에 대해 이야기하자 캣이 경청한다.
Girl’s lucky to have family care for her,가족이 챙겨주다니 운 좋은 여자네.
Kat mumbles,캣이 중얼거린다.
So the old man told you she was last seen in Horryn right?,그래서 그 노인이 마지막으로 호린에서 목격됐다고 했다고?
"Well, I’ve been to Horryn","음, 나 호린에 가봤어."
Landed there on our last run,지난번 운항 때 거기 상륙했었거든.
"I could tell something felt off about the place, but nothing like this","그때도 뭔가 이상한 낌새는 느꼈지만, 이 정도는 아니었어."
"Here’s how I see it, Horryn isn’t far - Just a day’s march to the east around the bay","내가 보기엔 호린은 멀지 않아. 만을 돌아서 동쪽으로 하루 정도 걸으면 돼."
"However, I think we need to be all clever-like about this","하지만 좀 영리하게 움직여야 할 것 같아."
Make sure we re-arm and maybe even try to pick up a few allies,무장도 다시 하고 동료도 몇 명 더 모아보는 거야.
If we rush in and end up dead we’re not doing this Embla any good’s what I’m trying to say,무작정 뛰어들었다가 죽으면 그 엠블라한테도 도움 될 게 없다는 말이지.
"So, we should explore around a bit right?","그러니까 주변을 좀 둘러보는 게 좋겠지?"
Gather a bit o’ intelligence and what-not,정보도 좀 모으고 뭐 그런 거 말이야.
We need to take it step by step,차근차근해야 해.
I'd prefer it if you leave the strategy to me,전략은 내게 맡겨줬으면 좋겠는데.
Yeah just like that,그래, 바로 그거야.
Kat nods,캣이 고개를 끄덕인다.
See over there?,저기 보여?
"Kat points towards the lighthouse to the east,","캣이 동쪽 등대를 가리킨다."
Lighthouse’s still lit so it’s bound to be manned,등대에 불이 켜져 있으니 사람이 있을 거야.
If we make our way there we might find out more about what’s going on,거기 가면 무슨 일이 일어나고 있는지 더 알 수 있을지도 몰라.
Might even scrounge up a hot meal,따뜻한 밥이라도 얻어먹을 수 있을지 누가 알아.
Let's get a move on,어서 가자.
Any other suggestions?,다른 제안은?
"Alright, alright!","알았어, 알았다고!"
I didn’t mean to overstep,나서려던 건 아니었어.
Just don’t get us killed is what I’m saying,그냥 우리 죽게 만들지 말란 말이야.
Kat looks at her feet,캣이 발끝을 내려다본다.
"So, where to then?","그래서, 어디로 갈 거야?"
I'll work something out,내가 생각해 볼게.
"Kat looks around, squinting against the wind","캣이 바람을 맞으며 눈을 가늘게 뜨고 주위를 둘러본다."
She nod’s her head towards the northern shore,그녀는 북쪽 해안을 향해 고개를 끄덕인다.
"I suppose any other survivors and wreckage from the Zephyr would be washed up on shore north-west of where we landed, right?","제피르 호의 다른 생존자나 잔해는 우리가 상륙한 곳 북서쪽 해안으로 떠내려갔을 것 같은데, 맞지?"
Might be worth a look-see?,한번 가볼 만하지 않을까?
Let's head out then!,그럼 출발하자!
#Chapter1SealFollowUp,#Chapter1SealFollowUp
"Snapping out of it, you force your mind back to the issue at hand","정신을 차리고 당면한 문제로 주의를 돌린다."
