Calls us!,"Las corrientes nos trajeron directamente a la costa, así que si los muertos están con nosotros, cualquier superviviente habría desembarcado en esta costa.",
It hears it!,Quizás quieras empezar por buscar en los acantilados al norte.,
Now we eat and multiply,"Además, es probable que otros hayan desembarcado en la misma zona que tú.",
And serve!,"Por último, hay un faro al sureste y es posible que algunos se hayan dirigido allí.",
Song?,¿Qué sabes de esta isla?,
Serve what?,Tenía otras preguntas.,
You emerge into the broken hull of the ship,Emerges al casco roto del barco.,
The ruined hold is unrecognizable and strewn with the debris of ruined cargo,La bodega en ruinas esta irreconocible y sembrada de restos de carga arruinada.,
As your eyes adjust to the darkness you become aware of sounds emanating from the darkness,"A medida que tus ojos se adaptan a la oscuridad, te das cuenta de los sonidos que emanan de la oscuridad.",
Chittering?,¿Parloteando?,
Or is it voices?,¿O son voces?,
AhhHH!!!!,¡¡¡Ahhhh!!!!,
It does not serve!?,¿¡No sirve!?,
We eats it!!!,¡¡¡Nos lo comemos!!!,
It rises!,¡Se levanta!,
From the deep!,¡Desde lo profundo!,
Rise! it calls!,¡Levantate! ¡ Llama!,
It does not hear it?,¿No lo oye?,
IT DOES NOT HEAR IT!,¡NO LO ESCUCHA!,
#Chapter1WreckSailors,#Capitulo1Marineros del Naufragio,
The ragged band of survivors fan out around you like a pack of starved predators,La desaliñada banda de supervivientes se despliega a tu alrededor como una manada de depredadores hambrientos.,
"Currents brought us straight ashore so if the Dead are with us, any survivors would have landed on this here shoreline","Las corrientes nos llevaron directamente a la costa, asi que si los muertos estan con nosotros, cualquier sobreviviente habria desembarcado en esta costa.",
You might want to start by searching the cliffs just to the north,Quizas quieras comenzar buscando en los acantilados que estan justo al norte.,
Also others are bound to have landed in the same area where you landed,Tambien es probable que otros hayan aterrizado en la misma zona donde usted aterrizo.,
Finally there is a lighthouse to the south-east and some may have headed there,Finalmente hay un faro al sureste y algunos pueden haberse dirigido alli.,
What do you know of this island?,¿Que sabes de esta isla?,
I had other questions,Tenia otras preguntas,
"If you come across any more of my men, tell them where to find me","Si te encuentras con más hombres míos, diles dónde pueden encontrarme.",
Both I and the guild will thank you if you do,Tanto yo como el gremio te lo agradeceremos si lo haces.,
Snow turns his back on you and joins his men around the fire,Snow te da la espalda y se une a sus hombres alrededor del fuego.,
But you are not all to blame,Pero no tienes toda la culpa.,
It seems our journey was doomed no matter!,¡Parece que nuestro viaje estaba condenado al fracaso de todos modos!,
That thing!,¡Esa cosa!,
What was it?,¿Qué era?,
And this island,Y esta isla...,
There is something terribly wrong here!,¡Aquí hay algo terriblemente malo!,
All I know is we need to work together if we are to survive!,Lo único que sé es que tenemos que trabajar juntos si queremos sobrevivir.,
All I know is that it's each man for himself now,Lo único que sé es que ahora cada uno va por su cuenta.,
The man's eyes flash from sorrow to rage in an instant,Los ojos del hombre pasan de la tristeza a la ira en un instante.,
Before you know it he draws his dagger,"Antes de que te des cuenta, saca su daga.",
What can I do for you?,¿Qué puedo hacer por ti?,
What was it that attacked the Zephyr?,¿Qué fue lo que atacó al Zephyr?,
What do you know of this place?,¿Qué sabes de este lugar?,
About the other survivors,Sobre los otros supervivientes.,
I found your men,Encontré a tus hombres.,
"I've been here before, years ago","He estado aquí antes, hace años.",
Didn't leave Horryn back then but it was nothing but a backwater port like any other,"No salí de Horryn en aquel entonces, pero no era más que un puerto perdido como cualquier otro.",
Full of people not too fond of strangers and superstitious fishermen,Lleno de gente que no simpatizaba demasiado con los forasteros y pescadores supersticiosos.,
Nothing like now,Nada que ver con ahora.,
Don't you feel it?,¿No lo notas?,
"Air smells strange, like right before a thunder-storm!","El aire huele raro, ¡como justo antes de una tormenta!",
And the beasts!,¡Y las bestias!,
"I tell you, I've sailed 'round the Empire for near on twenty years and I've never seen creatures like these!","Te lo digo, he navegado por todo el Imperio durante casi veinte años y nunca había visto criaturas como estas.",
And then there are the men,Y luego están los hombres.,
The men?,¿Los hombres?,
We saw men stalking the fog,Vimos a unos hombres acechando en la niebla.,
Dangerous men I thought,"Hombres peligrosos, pensé.",
Then I came across some of their handy-work,Luego me topé con algunas de sus obras.,
Tommyn and Dill the cabin boy,"Tommyn y Dill, el grumete.",
Black arrows in their back the both of them,Ambos tenían flechas negras clavadas en la espalda.,
Best to keep far away from them,Mejor mantenerse alejado de ellos.,
Where should I look for survivors?,¿Dónde debo buscar supervivientes?,
Your group is growing I see?,Veo que tu grupo está creciendo.,
It always is with you mercenaries,"Siempre es así con vosotros, los mercenarios.",
And honest men lose their lives!,¡Y los hombres honestos pierden la vida!,
I had not expected to see you alive mercenary!,"¡No esperaba verte con vida, mercenario!",
But you stood up for us on the Zephyr and you saved the lives of some of my men so I'm glad you made it,"Pero nos defendiste en el Zephyr y salvaste la vida de algunos de mis hombres, así que me alegro de que hayas sobrevivido.",
Your captain was in the right so I was glad to,"Tu capitán tenía razón, así que me alegré de que lo hicieras.",
Your crew didn't deserve to be slaughtered,Tu tripulación no merecía ser masacrada.,
It was a means to an end,Era un medio para alcanzar un fin.,
"Nonetheless, it did us little good","Sin embargo, no nos sirvió de mucho.",
I've never seen anything like that beast before,Nunca había visto nada parecido a esa bestia.,
The way it tore the ship appart?,¿La forma en que destrozó el barco?,
Something is wrong here!,¡Algo va mal aquí!,
What curse has befallen us?,¿Qué maldición nos ha caído encima?,
All I know is that we need to work together if we are to survive!,¡Lo único que sé es que tenemos que trabajar juntos si queremos sobrevivir!,
It's each man for himself now,Ahora cada uno va por su cuenta.,
Back to finish the job?,¿Volver para terminar el trabajo?,
"Well, ship's gone","Bueno, el barco se ha hundido.",
So the captain and most of my mates!,¡Y el capitán y la mayoría de mis compañeros!,
But by the depths you won't have me without a fight!,"¡Pero por las profundidades, no me tendrás sin luchar!",
Snow spits at you,Snow te escupe.,
Roland leans in and whispers in a low voice,Roland se inclina y te susurra en voz baja:,
"Remember, these are guilders","«Recuerda, son miembros del gremio.",
"If the guild finds them and they talk, it'll mean trouble","Si el gremio los encuentra y hablan, tendremos problemas».",
Then a fight you shall have!,¡Entonces tendrás una pelea!,
Calm down lest I end you here and now!,¡Cálmate o acabaré contigo aquí y ahora!,
I'm sorry for how it turned out,Siento cómo han salido las cosas.,
A gaunt-faced man that looks like he's spent more years at sea than ashore stands before you,"Un hombre demacrado, que parece haber pasado más años en el mar que en tierra, se planta ante ti.",
"If you recall, this was the Zephyr's first mate","Si recuerdas, era el primer oficial del Zephyr.",
You remember his crewmates calling him 'Snow',Recuerdas que sus compañeros de tripulación lo llamaban «Snow».,
He glares at you with a set jaw and clenched fists,Te mira con el ceño fruncido y los puños cerrados.,
He offers a smile that doesn't quite reach his eyes as you apporach,Te ofrece una sonrisa que no llega a sus ojos cuando te acercas.,
Greet the man,Saluda al hombre.,
I've never seen anything like it,Nunca había visto nada igual.,
There are beasts in the depths but nothing like this!,"Hay bestias en las profundidades, ¡pero nada como esto!",
It was like something out of a sailors nightmare!,¡Era como algo salido de la pesadilla de un marinero!,
"Blessed dead, how will we ever get off this island?","Benditos muertos, ¿cómo vamos a salir de esta isla?",
There’s safety in numbers and every face from the old crew that turns up in camp here is a boon,"La unión hace la fuerza, y cada rostro de la antigua tripulación que aparece en el campamento es una bendición.",
Especially considering how many were lost,Especialmente teniendo en cuenta cuántos se han perdido.,
"In any case, I hear from the crew that you’ve been doing good work!","En cualquier caso, ¡he oído de la tripulación que has estado haciendo un buen trabajo!",
"We haven’t much, but we scraped together a small bag of gold for you","No tenemos mucho, pero hemos reunido una pequeña bolsa de oro para ti.",
"Snow hands you a small, worn pouch of coins",Snow te entrega una pequeña bolsa gastada llena de monedas.,
"That being said, it appears it might be too soon for celebration","Dicho esto, parece que quizá sea demasiado pronto para celebrar.",
Aye - that they did,"Sí, lo hicieron.",
And it cost the lives of many a good man,Y les costó la vida a muchos buenos hombres.,
"The man looks at you for a moment and his eyes begin to water from sorrow, anger and exhaustion","El hombre te mira un momento y sus ojos comienzan a llenarse de lágrimas por la tristeza, la ira y el agotamiento.",
Why did you do it?,¿Por qué lo hiciste?,
Gold?!,¿Por el oro?,
She was such a fine ship!,¡Era un barco tan bueno!,
And us crewmen - we were like brothers!,"¡Y nosotros, los tripulantes, éramos como hermanos!",
And now both ship and men lie broken on these cursed cliffs!,¡Y ahora tanto el barco como los hombres yacen destrozados en estos malditos acantilados!,
It was just a job,Solo era un trabajo.,
Things got out of hand,Las cosas se descontrolaron.,
You had it coming,Te lo merecías.,
Sorry are you?,¿Lo sientes?,
Tell that to men who were dragged under by that leviathan!,¡Díselo a los hombres que fueron arrastrados por ese leviatán!,
Tell that to the guild when they hear of this!,¡Díselo al gremio cuando se enteren de esto!,
Calm down man!,"¡Cálmate, hombre!",
You leave me no choice!,¡No me dejas otra opción!,
A small group of exhausted figures sit huddled around a small campfire,Un pequeño grupo de figuras extenuadas se sienta acurrucado alrededor de una pequeña hoguera.,
You recognize them immediately as a small group of survivors from the Zephyr,Los reconoces inmediatamente como un pequeño grupo de supervivientes del Zephyr.,
One of them suddenly notices you and the men stumble to their feet,Uno de ellos se fija de repente en ti y los hombres se ponen en pie tambaleándose.,
"One of the men suddenly notices you and the men stumble to their feet, smiling at you and waving you over to their meager fire","Uno de los hombres se fija de repente en ti y los hombres se ponen en pie tambaleándose, sonriéndote y haciéndote señas para que te acerques a su escasa hoguera.",
Approach peacefully,Acércate tranquilamente.,
Calm down?,¿Que me calme?,
I say there's one of you and more of us!,¡Yo digo que vosotros sois uno y nosotros somos más!,
Of that I have no doubt,De eso no tengo ninguna duda.,
"But if there is at least a shred of decency left in you, I'll beg this small favor","Pero si te queda al menos una pizca de decencia, te pediré este pequeño favor.",
"Aye, there is no disagreeing with this","Sí, no hay nada que objetar a eso.",
Though my men and I have naught to offer save our fire and what shelter these huts may provide,Aunque mis hombres y yo no tenemos nada que ofrecer salvo nuestra hoguera y el refugio que estas cabañas pueden proporcionar.,
"There are beds inside if you require, but little else","Hay camas dentro si las necesitas, pero poco más.",
There is one last thing,Hay una última cosa.,
A favor I'd ask of you,Un favor que te pediría.,
"You may have already seen her, but a portion of the Zephyr lies upon the shore up along the coast north-west of here","Quizás ya la hayas visto, pero una parte del Zephyr yace en la costa, al noroeste de aquí.",
It breaks my heart to see the old girl like this,Me rompe el corazón ver a la vieja así.,
"See, our duty to her doesn’t end with her sinking","Verás, nuestro deber hacia ella no termina con su hundimiento.",
She’s still the property of the Guild,Sigue siendo propiedad del Gremio.,
As is any cargo she was carrying,Al igual que cualquier carga que transportara.,
We were unable to get to her before but the tides seem to have shifted her now and I sent a small group out there to see if they couldn’t find a way into her,"Antes no pudimos llegar hasta ella, pero parece que la marea la ha desplazado y he enviado a un pequeño grupo para ver si pueden encontrar una forma de entrar en ella.",
And?,¿Y?,
Snow looks down,Snow baja la mirada.,
That was hours ago,Eso fue hace horas.,
Too long,Demasiado tiempo.,
Something’s wrong or they would be back by now,"Algo va mal, o ya habrían vuelto.",
"Now, you’ve done a lot for us and I’m almost afraid to ask for more but I need to know what happened to my boyos","Has hecho mucho por nosotros y casi me da miedo pedirte más, pero necesito saber qué les ha pasado a mis chicos.",
Snow looks at you pleadingly,Snow te mira suplicante.,
Dead bless you,Que Dios te bendiga.,
"As I said, the wreckage lies just a few hundred yards up the coast","Como he dicho, los restos del naufragio se encuentran a unos cientos de metros de la costa.",
Watch your back and be ready for anything,Ten cuidado y prepárate para cualquier cosa.,
More bloodshed,Más derramamiento de sangre.,
I fear this island may be the end of us all yet,Me temo que esta isla puede ser el fin de todos nosotros.,
At least the wreckage might be safe enough to explore now,"Al menos, los restos del naufragio pueden ser lo suficientemente seguros como para explorarlos ahora.",
The supplies she carries may keep us going for weeks,Los suministros que transporta pueden mantenernos durante semanas.,
I’m ashamed to say I have nothing to offer you besides the promise that the Nautical Guild will not forget your service,"Me avergüenza decir que no tengo nada que ofrecerte, salvo la promesa de que el Gremio Náutico no olvidará tus servicios.",
A lifetime under the mast is thanks enough for a Guilder isn’t it?,"Una vida bajo el mástil es suficiente agradecimiento para un miembro del Gremio, ¿no?",
Kat offers sarcastically,Kat dice con sarcasmo.,
Good bye,Adiós.,
#Chapter1WreckSpotted,#Capítulo1RestosAvistados,
The ship is utterly shattered with its hull broken in half,"El barco está completamente destrozado, con el casco partido por la mitad.",
It seems impossible that the ship would have remained afloat for long enough to settle on these cliffs in its current condition,Parece imposible que el barco haya permanecido a flote el tiempo suficiente como para encallar en estos acantilados en su estado actual.,
It’s almost as if something placed it here,Es casi como si algo lo hubiera colocado aquí.,
"Though for what reason, you can only guess",Aunque solo puedes imaginar por qué motivo.,
You spot a makeshift plank bridge leading up into the shattered hull,Ves un puente improvisado de tablones que conduce al casco destrozado.,
"As far as you can tell there is currently no way into the ship, though that may change as it shifts in the tides","Por lo que puedes ver, actualmente no hay forma de entrar en el barco, aunque eso puede cambiar con el movimiento de las mareas.",
"Laying ahead of you like some gargantuan beached sea-creature, are the smashed remains of the Zephyr","Ante ti, como una gigantesca criatura marina varada en la playa, se encuentran los restos destrozados del Zephyr.",
You shudder to think of the monstrosity that caused the demise of the once-elegant ship,Tiemblas al pensar en la monstruosidad que causó la desaparición del que fuera un elegante barco.,
What manner of terror was that creature?,¿Qué tipo de terror era esa criatura?,
Kat muses as if reading your mind,Kat reflexiona como si te leyera la mente.,
#Chapter1ZephyrSurvivors,#Capítulo1SupervivientesDelZephyr,
One of the wretched surviors from the Zephyr,Uno de los desdichados supervivientes del Zephyr.,
"The man looks torn, tattered and exhausted","El hombre parece destrozado, harapiento y agotado.",
As you approach the sailor shrinks back in terror whilst avoiding your gaze,"Cuando te acercas, el marinero se encoge de miedo y evita tu mirada.",
Talk to Snow if you want something,Habla con Snow si quieres algo.,
"As you approach the sailor offers a tired, but grateful smile","Cuando te acercas, el marinero te dedica una sonrisa cansada, pero agradecida.",
#HoundAmbush,#EmboscadaDeSabuesos,
A sudden sound makes you stop dead in your tracks,Un ruido repentino te hace detenerte en seco.,
Someone or something is charging towards you through the tall grass!,¡Alguien o algo se abalanza hacia ti a través de la hierba alta!,
A woman dressed in the livery of the nautical guild emerges from the fog!,¡Una mujer vestida con el uniforme del gremio náutico emerge de la niebla!,
Panic is written on her face and she’s panting heavily!,¡El pánico se refleja en su rostro y jadea con dificultad!,
They’re… they’re right behind me!!,¡Están... están justo detrás de mí!,
the woman shouts excitedly,grita la mujer emocionada.,
Leva!,¡Leva!,
What’s going on?,¿Qué está pasando?,
Kat grabs the woman by the shoulders,Kat agarra a la mujer por los hombros.,
"A pack of lean, growling predators emerges from the fog",Una manada de depredadores delgados y gruñones emerge de la niebla.,
The hounds snarl and then lunge at you!,¡Los sabuesos gruñen y luego se abalanzan sobre ti!,
Bless you for saving my hide!,¡Bendito seas por salvarme la vida!,
I saw smoke rising from the south and was making my way there when these mongrels picked up my scent!,Vi humo saliendo del sur y me dirigía hacia allí cuando estos chuchos olieron mi rastro.,
I need to get going but be sure to come visit the camp - I might have some things to trade!,"Tengo que irme, pero no dejes de visitar el campamento, ¡quizá tenga algunas cosas para intercambiar!",
The woman hurriedly jogs off towards the south,La mujer se aleja corriendo hacia el sur.,
#IdraWreckRatAmbush,#IdraWreckRatAmbush,
Suddenly an echoing cacophony of chittering and screeching erupts from the narrow ravines around you!,"De repente, una cacofonía de chillidos y chillidos resuena en los estrechos barrancos que te rodean.",
A wave of mangy fur and snapping jaws dripping diseased mucus rolls towards you,Una ola de pelaje sarnoso y mandíbulas chasqueantes que gotean mucosidad enfermiza se dirige hacia ti.,
#,#,
# Chapter_2_Horryn,# Capítulo_2_Horryn,
#,#,
#HorrynAmbush,#HorrynAmbush,
"As you approach the city-square, panicked cries of fear, pain and dispair echo across the plaza","A medida que te acercas a la plaza de la ciudad, gritos de pánico, miedo, dolor y desesperación resuenan por toda la plaza.",
Acting quickly you quickly loosen your belt and wrap it around her leg,"Actuando con rapidez, aflojas tu cinturón y lo envuelves alrededor de su pierna.",
"Out of the fog, coming fromthe Fisherman’s Gate, a thin wretch of a man limps into view","Saliendo de la niebla, procedente de la Puerta del Pescador, aparece cojeando un hombre delgado y desdichado.",
"He hefts a rusty cleaver, and drags a terrified woman behind him by her auburn hair","Sostiene un cuchillo oxidado y arrastra tras de sí a una mujer aterrorizada, agarrándola por su cabello castaño rojizo.",
#HorrynGuardLedgerScene,#HorrynGuardLedgerScene,
The boy’s jaw goes slack at first,"Al principio, el chico se queda boquiabierto.",
Then the smallest hint of resolve comes across his face,"Luego, una leve expresión de determinación se dibuja en su rostro.",
He’s determined to face his end standing up and he lunges at you!,Está decidido a afrontar su fin de pie y se abalanza sobre ti.,
The boy’s weapon lowers slightly,El arma del chico se baja ligeramente.,
I’m guarding the eastern harbor tower,Estoy custodiando la torre del puerto oriental.,
So don’t you get any ideas - This is Imperial property!,Así que no se te ocurra nada: ¡esto es propiedad imperial!,
"You know, it's pretty safe out there now","Sabes, ahora es bastante seguro estar ahí fuera.",
You could just leave,Podrías marcharte.,
I need to get to that shelf behind you,Necesito llegar a esa estantería que hay detrás de ti.,
As you enter the chamber a pale young man in ill-fitting armor belonging to the Horryn city guard staggers backwards,"Al entrar en la sala, un joven pálido con una armadura mal ajustada perteneciente a la guardia de la ciudad de Horryn se tambalea hacia atrás.",
He holds his weapon before him in trembling hands,Sostiene su arma ante él con manos temblorosas.,
Don’t come any closer!,¡No te acerques más!,
I know how to use this!,¡Sé cómo usar esto!,
Do you now... boy?,"¿Ah, sí? ¿Tú, chico?",
Roland grumbles as he stalks into the room next to you,Roland refunfuña mientras entra en la habitación contigua a la tuya.,
Put that away before you get hurt!,¡Guarda eso antes de que te hagas daño!,
Take it easy,Tranquilo.,
I'm not going to hurt you,No voy a hacerte daño.,
"I was asked to guard this tower and by the Golden, that is what I’m going to do!!!","Me han pedido que vigile esta torre y, por el Dorado, ¡eso es lo que voy a hacer!",
His voice breaks into the falsetto of someone not quite past their teenage years,Su voz se quiebra en un falsete propio de alguien que aún no ha superado la adolescencia.,
"Roland takes a step forwards, causing the boy to let out a pathetic whimper","Roland da un paso adelante, lo que hace que el chico suelte un gemido lastimero.",
"Want to die for duty, hm?","¿Quieres morir por el deber, eh?",
I just want to talk a bit,Solo quiero hablar un poco.,
You leave me no choice,No me dejas otra opción.,
Y-you’re not?,¿No lo eres?,
Then what are you doing here?,"Entonces, ¿qué haces aquí?",
These records are Imperial property and I’m not letting you have them!,¡Estos registros son propiedad imperial y no te voy a dejar llevártelos!,
Now back away!,¡Ahora retrocede!,
It's pretty safe out there now,Ahora es bastante seguro salir ahí fuera.,
You can leave if you want to,Puedes irte si quieres.,
The chamberlain sends orders,El chambelán envía órdenes.,
It's safe out there now and you can leave,Ahora es seguro salir y puedes marcharte.,
Lie,¿Mentir?,
About what?!,¿Sobre qué?,
It's pretty safe out there now!,¡Ahora es bastante seguro salir!,
The young man brandishes his weapon with trembling hands,El joven blande su arma con manos temblorosas.,
Halt!,¡Alto!,
I need to talk to you,Necesito hablar contigo.,
"As if to confirm your words, the shouts of the boy's comrades echo from the plaza","Como para confirmar tus palabras, los gritos de los compañeros del chico resuenan en la plaza.",
A wave of relief washes over the his face,Una ola de alivio inunda su rostro.,
Golden bless me!,¡Que Dios me bendiga!,
He pushes past you and flees into the city without looking behind,Te empuja y huye hacia la ciudad sin mirar atrás.,
#HorrynReaverChief1,#HorrynReaverChief1,
Oleg smiles broadly as he imitates a sawing motion with his hands,Oleg sonríe ampliamente mientras imita un movimiento de sierra con las manos.,
Savage blades do bloody work,Las espadas salvajes hacen un trabajo sangriento.,
The Whispering tablets came to me,Las tablillas susurrantes vinieron a mí.,
Begon now and do not return until you are done,Empieza ahora y no regreses hasta que hayas terminado.,
#HorrynReaverChief1GateGuard,#HorrynReaverChief1Guardia de la Puerta,
He had the tablets even before the Father came to us,Él tenía las tablas incluso antes de que el Padre viniera a nosotros.,
#HorrynReaverChief2,#HorrynReaverChief2,
My patience is running low,Se me está agotando la paciencia.,
I just wanted to ask some questions,Solo quería hacer algunas preguntas.,
"Hmm, I see","Hmm, ya veo.",
And when the Butcher feast’s on the old fool’s liver he’ll be so certain he’s won Father’s favor that he might not even feel my blade between his ribs,"Y cuando el Carnicero se dé un festín con el hígado del viejo tonto, estará tan seguro de haberse ganado el favor de mi padre que quizá ni siquiera sienta mi espada entre sus costillas.",
"Blood sprays from the Butcher’s mouth as the strains from the effort and with a wet, sickening snap, Kala’s arm is torn from her body","La sangre brota de la boca del Carnicero por el esfuerzo y, con un chasquido húmedo y repugnante, el brazo de Kala se desprende de su cuerpo.",
#HorrynReaverChief3,#HorrynReaverChief3,
"Mesmerized, he traces the grotesque carvings with fat, blood smeared fingers","Hipnotizado, traza los grotescos grabados con dedos gordos y manchados de sangre.",
WHat now?,¿Y ahora qué?,
#HorrynSpiral1,#HorrynSpiral1,
#HorrynSurvivorCora,#HorrynSurvivorCora,
Tell me about the reavers?,¿Qué me dices de los reavers?,
Figthing each other?,¿Luchando entre ellos?,
#HorrynSurvivorNatia,#HorrynSurvivorNatia,
#HorrynSurvivorPhilip,#HorrynSurvivorPhilip,
Besides the reavers seem to be holed up in their separate parts of town for now,"Además, los saqueadores parecen estar refugiados en sus respectivas partes de la ciudad por ahora.",
#ReaverZombieScene,#EscenaZombieReaver,
#,#,
# Chapter_3_Horryn,# Capitulo_3_Horryn,
#,#,
#HorrynBlacksmithScene,#HorrynBlacksmithScene,
Good bye!,¡Adiós!,
You meet someone for the first time,Conoces a alguien por primera vez.,
More intro exposition,Más exposición introductoria.,
You have formed a first impression and are ready to act,Te has formado una primera impresión y estás listo para actuar.,
"So, what will it be?","Entonces, ¿qué será?",
Show me your wares,Enséñame tus productos.,
I have only the finest wares!,¡Solo tengo los mejores productos!,
#HorrynChiefsDead,#HorrynChiefsMuertos,
"You stand dazed, surveying the carnage around you","Te quedas aturdido, observando la carnicería que te rodea.",
The three Reaver chieftains lie dead,Los tres jefes Reaver yacen muertos.,
Now the one they call Father awaits you inside the still occupied keep,"Ahora, aquel al que llaman Padre te espera dentro de la fortaleza, que sigue ocupada.",
The sound of footsteps interrupt your thoughts and you whirl around ready for another melee,"El sonido de unos pasos interrumpe tus pensamientos y te das la vuelta, preparado para otra refriega.",
To your surprise you see the surviving soldiers of the Horryn guard bolstered by armed refugees!,"Para tu sorpresa, ves a los soldados supervivientes de la guardia Horryn reforzados por refugiados armados.",
"Moving methodically from house to house, they begin the task of retaking the ravaged town","Avanzando metódicamente de casa en casa, comienzan la tarea de recuperar la ciudad devastada.",
Cries of jubilation mix with the anguished cries of people finding the corpses of former loved ones,Los gritos de júbilo se mezclan con los gritos angustiados de las personas que encuentran los cadáveres de sus seres queridos.,
"Nonetheless, it does not take long for life to creep back into the desolate streets","Sin embargo, no tarda mucho en volver la vida a las calles desoladas.",
One of the soldiers approaches you,Uno de los soldados se acerca a ti.,
"{PLAYER}, I bring word from the chamberlain!","{PLAYER}, ¡traigo un mensaje del chambelan!",
He’s requested you find him at the tavern over by the temple,Te ha pedido que lo busques en la taberna que está junto al templo.,
He asks you make haste,Te pide que te des prisa.,
The young man offers a short bow and continues on his way,El joven hace una breve reverencia y sigue su camino.,
#HorrynClothierScene,#EscenaHorrynClothier,
#HorrynFirgolQuestGiverScene,#HorrynFirgolQuestGiverScene,
A grimy woman with a haggard look on her face approaches you,Una mujer sucia con una mirada demacrada en su rostro se acerca a ti.,
"You get the impression she would normally be quite beautiful but starvation, disease and constant fear has erased that from her features","Uno tiene la impresion de que normalmente seria bastante hermosa, pero el hambre, la enfermedad y el miedo constante han borrado eso de sus rasgos.",
Perhaps for good,Quizas para bien,
"Please, they say you are looking for a way off of this island!","¡Por favor, dicen que estas buscando una manera de salir de esta isla!",
I’m Julia,Yo soy Julia,
"My sister, Ylia, lives in a small village called Firgol on the island north of here","Mi hermana, Ylia, vive en un pequeño pueblo llamado Firgol en la isla al norte de aqui.",
I was supposed to travel to her before this all broke out and she must be worried sick that I have not arrived yet,Se suponia que debia viajar hasta ella antes de que todo esto estallara y ella debe estar muy preocupada porque aun no he llegado.,
She wrings her hands,Ella se retuerce las manos,
"I’m in no condition to travel now and so should your travels take you to Firgol, would you please seek out Ylia?","No estoy en condiciones de viajar ahora, asi que si tus viajes te llevan a Firgol, ¿podrias buscar a Ylia?",
Tell her that I’m still alive and not to worry?,¿Decirle que todavia estoy vivo y que no se preocupe?,
I’m sure they have all kinds of troubles themselves up there and I wouldn’t want her to spend time worrying about me as well,Estoy seguro de que ellos tambien tienen todo tipo de problemas alli arriba y no quisiera que ella pasara tiempo preocupandose por mi tambien.,
I'll see if I can't find her,A ver si la encuentro,
May the Golden bless you,Que el Dorado te bendiga,
I’m sure my sister can spare a few coins once you tell her the good news,Estoy seguro de que mi hermana podra prestarte algunas monedas una vez que le cuentes la buena noticia.,
A few tears of joy leave streaks on her soot-covered face,Unas cuantas lagrimas de alegria dejan marcas en su rostro cubierto de hollin.,
Hello there!,¡Hola!,
Looking for something?,¿Buscas algo?,
Are you Ylia?,¿Eres Ylia?,
Do you have a sister in Horryn?,¿Tienes una hermana en Horryn?,
Why yes that’s me!,"¡Si, ese soy yo!",
My sister you say?,¿Mi hermana dices?,
You must mean Julia?,¿Te refieres a Julia?,
I’m expecting her to visit me any day now!,¡Estoy esperando que ella me visite cualquier dia de estos!,
She apologies for being late but at least she’s still alive,Ella se disculpa por llegar tarde pero al menos sigue viva.,
Tell Ylia about Horryn,Cuentale a Ylia sobre Horryn,
Ylia looks more surprised than horrified,Ylia parece mas sorprendida que horrorizada.,
Are you sure you’re not mistaken?,¿Estas seguro que no estas equivocado?,
Julia is not late at all,Julia no llega tarde en absoluto,
In fact she’s still not due until a day or two!,"¡De hecho, no nacera hasta dentro de uno o dos dias!",
And what’s this you’re saying about Horryn?,¿Y que es lo que dices de Horryn?,
We’ve had no news of any calamities!,¡No hemos tenido noticias de ninguna calamidad!,
I can assure you I’m not mistaken,Te aseguro que no me equivoco.,
"Well, I’m not sure what to say about this","Bueno, no sé qué decir al respecto.",
I suppose that it’s good my sister is safe if we are indeed talking about the same person,"Supongo que es bueno que mi hermana esté a salvo, si es que estamos hablando de la misma persona.",
Thank you in any case,Gracias de todos modos.,
I was promised payment,Me prometieron un pago.,
As the woman goes about her chores you meet Embla’s eyes,"Mientras la mujer se ocupa de sus tareas, te encuentras con la mirada de Embla.",
The woman was late for her arrival two days before she even supposed to set out?,¿La mujer llegó tarde dos días antes de la fecha prevista para su partida?,
A misunderstanding perhaps?,¿Quizás un malentendido?,
Though I fear this is just another expression of the madness that grips these isles,Aunque me temo que esto no es más que otra manifestación de la locura que se apodera de estas islas.,
Ylia looks slightly taken aback,Ylia parece ligeramente desconcertada.,
Oh,Oh.,
Yes I suppose you’re right,"Sí, supongo que tienes razón.",
I don’t have much but here are a few gold-pieces at least,"No tengo mucho, pero aquí tienes al menos unas pocas monedas de oro.",
Now goodbye,"Ahora, adiós.",
#HorrynFlopHouseScene,#HorrynFlopHouseScene,
A matronly woman with red cheeks and impressively bad teeth gives you a suspicious look,"Una mujer madura, con las mejillas rojas y unos dientes impresionantemente malos, te mira con recelo.",
You’re either looking for a bed and a bowl of stew or you ain’t got nuffin to do here!,¡O estás buscando una cama y un plato de estofado o no tienes nada que hacer aquí!,
Let's see what you have to offer!,¡Veamos qué tienes para ofrecer!,
#HorrynFrantzo,#HorrynFrantzo,
You say goodbye and leave,Te despides y te vas.,
Have a look!,¡Echa un vistazo!,
Rooms are being cleaned and we even have warm food on the stove,Las habitaciones están limpias e incluso tenemos comida caliente en el horno.,
Finally the last part about Menu,"Por último, la última parte sobre el menú.",
You may ask some questions!,¡Puedes hacer algunas preguntas!,
Show me your list of services!,¡Enséñame tu lista de servicios!,
Ask about Rumors,Pregunta por los rumores.,
Something about Rumors,Algo sobre los rumores.,
More about Rumors,Mas sobre Rumores,
